latitude,longitude,frp,year
30.48837,-83.88345,15.13,2010
30.44434,-84.022,17.22,2009
30.40339,-83.91501,28.95,2013
30.25864,-83.93668,20.12,2009
30.53863,-83.79814,14.17,2010
30.45941,-84.0558,12.06,2000
30.40715,-83.76969,14.01,2021
30.34428,-83.94136,21.62,2012
30.63977,-83.96,15.43,2013
30.52661,-83.79903,23.08,2015
30.43419,-83.95202,23.54,2013
30.25899,-83.78659,23.81,2014
30.5139,-83.9369,24.97,2021
30.37966,-83.87,21.89,2015
30.47776,-83.80836,15.81,2007
30.32824,-83.86135,11.07,2004
30.25782,-83.79954,21.95,2008
30.53561,-83.73303,18.31,2001
30.24438,-83.80953,16.89,2002
30.26774,-83.96298,17.55,2020
30.34933,-83.89427,16.53,2019
30.21978,-83.98433,11.94,2017
30.30552,-83.88923,13.44,2021
30.36266,-83.88386,18.68,2010
30.39641,-83.92009,25.1,2010
30.27842,-84.00639,23.31,2001
30.22722,-83.97017,19.46,2018
30.44518,-83.99689,14.17,2013
30.27343,-83.9854,18.78,2012
30.39564,-83.8233,17.4,2003
30.51634,-84.03248,20.64,2014
30.45215,-83.82112,17.46,2003
30.39859,-83.89981,9.6,2022
30.59397,-83.92619,29.79,2022
30.38899,-83.87503,15.01,2014
30.35293,-83.8526,26.95,2014
30.55884,-83.95719,15.95,2000
30.4166,-83.91814,21.73,2020
30.43557,-83.81599,21.54,2005
30.4422,-83.90884,31.0,2017
30.33903,-83.83919,13.18,2000
30.43941,-83.99704,25.11,2002
30.31871,-83.79728,22.27,2007
30.38301,-83.85351,22.5,2013
30.54947,-83.97425,17.71,2013
30.41586,-83.95978,13.91,2021
30.40106,-83.97848,19.14,2007
30.46855,-83.93752,20.67,2008
30.38538,-83.91574,22.56,2003
30.64373,-83.85529,19.02,2022
30.57684,-83.974,12.68,2004
30.2912,-83.98331,25.16,2001
30.52391,-83.87952,23.51,2005
30.40229,-83.88462,24.33,2002
30.39983,-83.83165,17.88,2022
30.30313,-83.78503,23.14,2018
30.58139,-84.00144,26.74,2004
30.4045,-83.96669,10.2,2002
30.35775,-84.01221,24.69,2001
30.48174,-83.99927,21.15,2014
30.51126,-83.71677,28.39,2021
30.55426,-83.89434,20.82,2017
30.48628,-83.95408,6.55,2002
30.49982,-83.96633,15.49,2011
30.23025,-83.81609,21.79,2011
30.38253,-83.96075,19.84,2008
30.30834,-83.91372,20.46,2014
30.34613,-84.05969,10.55,2006
30.35517,-83.89778,13.84,2011
30.38185,-83.87672,16.93,2009
30.4652,-83.98827,20.67,2020
30.35161,-83.88377,18.29,2002
30.59171,-83.91365,15.84,2017
30.38828,-83.83276,20.42,2003
30.37876,-83.94334,30.93,2002
30.51563,-83.83103,19.56,2013
30.55916,-83.86761,18.48,2019
30.48535,-84.04898,22.81,2006
30.39656,-83.89905,24.31,2012
30.48906,-83.88671,17.51,2009
30.48743,-83.88059,16.47,2016
30.39967,-83.88015,13.36,2022
30.52798,-84.00878,31.16,2005
30.50609,-83.86963,20.52,2002
30.45778,-83.7958,7.79,2017
30.39967,-83.917,19.05,2010
30.25528,-83.96679,20.61,2014
30.40484,-83.90202,11.33,2009
30.65204,-83.81106,20.52,2006
30.29655,-83.80246,25.6,2020
30.50252,-83.86909,15.14,2010
30.32295,-83.72889,17.21,2004
30.31197,-83.78186,20.74,2007
30.55385,-83.8711,12.47,2004
30.47083,-83.79815,23.19,2019
30.30471,-83.95292,17.8,2002
30.29711,-83.77584,17.86,2017
30.18738,-84.02966,13.46,2006
30.36339,-83.89484,24.33,2022
30.49983,-83.77823,19.07,2000
30.24517,-83.80681,29.4,2014
30.32583,-83.84428,22.02,2018
30.2939,-83.92922,17.03,2014
30.46526,-83.85064,23.08,2012
30.29511,-83.91619,17.06,2018
30.5305,-83.85325,15.78,2005
30.46084,-83.85156,18.93,2009
30.40819,-83.95825,22.64,2022
30.4559,-83.8836,16.86,2006
30.36026,-83.91809,23.56,2003
30.35275,-83.90522,19.07,2007
30.47204,-83.75032,12.76,2017
30.27132,-83.73323,24.34,2007
30.333,-83.71188,14.37,2022
30.50089,-83.88455,15.92,2020
30.5331,-83.91378,20.88,2011
30.5685,-83.81821,18.22,2015
30.43474,-83.7785,35.65,2014
30.48736,-83.96567,21.88,2016
30.27928,-83.75206,22.46,2008
30.3859,-83.93823,22.63,2018
30.29838,-83.90807,12.89,2018
30.27547,-83.75727,17.85,2007
30.56716,-83.91368,16.24,2005
30.60668,-83.99448,21.47,2018
30.31533,-83.8941,28.66,2006
30.61057,-83.85335,12.55,2001
30.54939,-83.886,22.89,2006
30.43269,-83.89806,16.36,2008
30.41505,-83.98002,24.49,2012
30.67756,-84.06972,15.36,2002
30.4593,-83.86434,19.23,2016
30.3995,-84.02682,17.71,2008
30.3456,-83.70541,15.61,2010
30.52306,-83.82884,17.87,2014
30.38638,-83.93409,33.54,2005
30.43925,-83.9104,22.03,2015
30.29167,-83.83155,17.34,2008
30.52707,-83.89389,25.41,2011
30.30812,-83.90809,22.7,2021
30.34488,-83.82069,19.31,2016
30.33788,-83.86369,17.93,2008
30.36545,-83.98497,17.51,2002
30.36087,-83.92587,12.75,2002
30.49682,-83.89897,19.82,2019
30.3951,-83.67224,23.02,2005
30.40859,-83.80325,29.67,2022
30.24932,-83.92681,14.93,2012
30.45792,-83.85375,19.72,2019
30.36433,-83.96996,20.92,2022
30.2653,-83.84496,14.24,2022
30.31844,-84.00657,14.07,2022
30.57511,-83.84539,19.19,2000
30.39165,-83.8452,24.73,2021
30.36786,-83.94259,26.47,2021
30.26466,-83.90967,21.3,2019
30.38305,-83.85412,26.17,2008
30.35569,-83.80602,20.77,2001
30.4064,-83.9484,22.1,2012
30.56515,-83.97753,18.92,2012
30.53458,-84.02127,23.15,2009
30.43805,-84.10227,13.7,2012
30.447,-83.88588,19.52,2000
30.48555,-83.95715,23.86,2005
30.48394,-83.80456,16.27,2008
30.31536,-83.81076,22.29,2015
30.45793,-83.97811,22.59,2004
30.43587,-83.85412,17.66,2017
30.38065,-83.93893,10.23,2021
30.28075,-83.81236,20.52,2002
30.35069,-83.95643,27.78,2022
30.39722,-83.70882,19.92,2008
30.39063,-83.757,26.6,2020
30.29704,-84.12266,22.69,2022
30.55308,-83.95352,22.34,2015
30.45413,-84.03208,17.55,2020
30.49947,-83.79109,14.16,2017
30.26317,-83.84954,17.0,2000
30.36879,-83.87418,21.44,2021
30.33641,-83.91044,18.12,2021
30.73754,-84.00115,20.47,2009
30.37625,-83.99234,23.22,2017
30.64436,-83.96558,10.12,2015
30.42855,-83.80129,21.28,2010
30.50684,-83.87403,21.95,2000
30.42311,-83.91101,18.36,2022
30.39682,-83.91372,20.22,2018
30.58428,-83.78505,21.51,2008
30.372,-83.98215,30.83,2008
30.45062,-83.82137,23.68,2008
30.49633,-83.89233,15.79,2005
30.27594,-83.86382,19.12,2017
30.45414,-83.94077,21.9,2004
30.42678,-83.77385,16.46,2010
30.47783,-84.02961,12.46,2007
30.15549,-83.95281,23.35,2001
30.5927,-84.02979,23.03,2009
30.30325,-84.07939,19.97,2017
30.4958,-83.90625,21.42,2014
30.41363,-83.81743,24.68,2004
30.3829,-83.81784,25.47,2004
30.44437,-83.7262,17.82,2019
30.45111,-83.86649,19.85,2009
30.51671,-83.8945,16.12,2012
30.37171,-83.99264,23.89,2009
30.40849,-84.04072,19.97,2006
30.45663,-84.1495,22.63,2018
30.48272,-83.95541,19.49,2009
30.36811,-84.024,27.25,2010
30.50151,-83.85992,17.25,2019
30.44889,-84.01185,22.92,2001
30.44472,-83.88014,14.32,2012
30.36759,-84.05027,24.07,2022
30.52729,-83.84306,20.21,2008
30.54964,-83.8354,29.66,2022
30.32077,-83.87378,19.59,2021
30.46275,-83.87338,13.73,2015
30.53926,-83.92873,11.76,2005
30.30329,-84.02977,17.5,2006
30.4111,-83.77079,21.18,2013
30.5056,-83.95794,19.06,2013
30.36993,-84.07296,19.07,2002
30.48228,-84.03081,13.91,2009
30.51042,-83.96452,14.16,2021
30.31868,-83.87015,21.0,2006
30.52828,-83.89307,14.87,2014
30.48655,-83.79351,32.43,2005
30.29437,-83.72858,25.65,2019
30.43291,-83.85393,19.83,2004
30.50112,-83.8225,13.91,2002
30.40581,-83.77602,18.86,2015
30.23483,-83.7913,23.02,2005
30.23292,-83.75288,22.85,2005
30.42881,-83.84049,20.6,2017
30.38961,-83.8406,22.72,2003
30.56682,-83.84299,22.04,2015
30.56159,-84.10653,9.19,2020
30.62618,-84.15604,23.03,2009
30.49058,-83.80896,17.57,2018
30.48634,-83.79049,8.25,2009
30.44159,-83.83126,23.47,2013
30.46036,-83.89435,19.89,2000
30.32448,-83.84521,21.99,2010
30.41215,-83.77862,25.5,2009
30.21222,-83.82889,13.13,2015
30.39135,-83.94537,29.23,2013
30.34722,-83.99985,28.75,2001
30.2959,-83.9315,16.9,2007
30.29336,-83.92936,16.05,2021
30.412,-83.82552,10.83,2013
30.41869,-83.85998,25.56,2008
30.56152,-83.75304,17.98,2006
30.50067,-83.97553,10.15,2019
30.53321,-83.75774,23.21,2005
30.29732,-83.87748,23.65,2018
30.3481,-83.68694,20.72,2021
30.37127,-83.80385,20.57,2006
30.33864,-83.97143,17.9,2016
30.3912,-83.86531,17.41,2005
30.27065,-83.86634,29.77,2005
30.37155,-84.06815,23.6,2010
30.46363,-83.90953,27.09,2003
30.4135,-84.08784,22.94,2016
30.38425,-83.90211,28.03,2003
30.3254,-83.86484,18.91,2016
30.37416,-83.84638,15.05,2013
30.6286,-83.95465,15.01,2004
30.40294,-83.77125,17.37,2004
30.25787,-83.90313,12.8,2012
30.41163,-83.85895,20.61,2019
30.32591,-83.97201,23.04,2021
30.4036,-83.89555,12.66,2013
30.35892,-83.95483,18.78,2015
30.41734,-83.95274,23.98,2015
30.26372,-84.07772,24.31,2013
30.43265,-84.0361,13.09,2019
30.54014,-83.65174,19.42,2012
30.3628,-83.85109,24.27,2009
30.38226,-83.98943,25.43,2020
30.39068,-83.95978,22.1,2002
30.31652,-83.88738,19.32,2007
30.5661,-83.90096,23.45,2017
30.30973,-83.91193,21.13,2004
30.53789,-83.94273,15.06,2014
30.32262,-83.92571,21.72,2012
30.46773,-83.83693,18.07,2008
30.40047,-83.73095,12.09,2021
30.3303,-83.86397,26.52,2017
30.28255,-84.14208,25.36,2011
30.5432,-83.96351,27.36,2022
30.24677,-83.91825,16.33,2017
30.50324,-83.93331,14.93,2011
30.42086,-83.90662,17.85,2013
30.39135,-83.93261,13.59,2016
30.47147,-83.84022,9.64,2018
30.54289,-83.9733,22.94,2006
30.34413,-83.90093,21.77,2002
30.66919,-84.20387,17.88,2005
30.32108,-83.99137,15.23,2013
30.36991,-83.87616,25.04,2015
30.44488,-83.91223,20.26,2021
30.55139,-83.97832,15.79,2010
30.4802,-83.87929,23.99,2018
30.4734,-83.9934,23.42,2019
30.45832,-84.00544,19.67,2005
30.58923,-83.9466,21.48,2008
30.52529,-83.80693,23.66,2005
30.36989,-84.05697,24.44,2018
30.33938,-83.89448,16.6,2006
30.40423,-83.8867,24.41,2006
30.40599,-83.93978,5.0,2005
30.44691,-83.78465,19.95,2003
30.41918,-84.02933,17.61,2003
30.51909,-83.84916,28.05,2011
30.17828,-83.87125,18.79,2012
30.42832,-83.83289,21.53,2009
30.49933,-83.7439,20.28,2016
30.37589,-83.90425,13.77,2012
30.51329,-84.01521,25.39,2021
30.3895,-83.948,18.06,2022
30.35766,-83.8748,27.58,2002
30.51064,-83.81372,22.19,2001
30.39023,-83.82062,13.0,2019
30.51768,-83.90267,20.07,2014
30.35095,-83.82575,22.13,2019
30.55361,-83.97161,17.11,2013
30.68855,-83.74977,22.57,2013
30.48711,-83.97132,23.53,2022
30.38176,-83.7053,25.03,2008
30.38604,-83.94941,14.36,2022
30.25225,-84.0569,8.95,2022
30.52998,-83.92676,24.1,2005
30.54648,-83.83142,15.53,2005
30.36784,-83.94073,19.39,2006
30.46865,-83.93995,18.68,2000
30.36396,-84.05788,31.28,2021
30.31241,-84.07991,11.08,2017
30.52967,-83.84072,14.76,2006
30.42083,-84.10104,20.63,2005
30.36252,-83.85705,18.84,2016
30.33149,-83.85182,17.43,2016
30.35698,-83.73228,15.48,2015
30.48119,-83.84658,25.33,2010
30.52947,-83.92934,20.03,2006
30.53451,-83.99563,20.78,2001
30.50154,-83.93356,12.88,2002
30.40455,-83.86726,17.24,2017
30.46143,-83.93917,22.35,2022
30.44635,-83.80972,19.52,2005
30.53748,-83.94561,14.84,2009
30.36362,-83.85676,20.34,2013
30.38202,-83.94962,13.58,2008
30.3079,-83.85578,9.51,2016
30.38178,-83.88759,18.01,2002
30.34767,-83.80252,26.7,2010
30.62293,-83.84787,16.17,2019
30.27316,-83.94084,12.04,2013
30.25963,-83.94206,18.81,2020
30.41717,-83.80424,19.44,2006
30.45006,-83.88597,14.81,2007
30.40276,-83.96146,20.16,2022
30.49178,-83.995,18.21,2014
30.46619,-83.88552,12.81,2008
30.44017,-83.80338,23.89,2015
30.40645,-83.81909,19.0,2008
30.66458,-84.01919,16.05,2003
30.51357,-84.0901,17.88,2005
30.50023,-83.90791,18.94,2012
30.37742,-84.02998,27.56,2020
30.4364,-83.82531,26.16,2014
30.44989,-83.91927,23.96,2021
30.35059,-83.92636,17.03,2011
30.36916,-83.85624,10.61,2009
30.45355,-83.78376,16.14,2017
30.34371,-83.81453,18.93,2020
30.51569,-83.97913,21.77,2012
30.43562,-83.93786,21.25,2011
30.27096,-83.94655,13.89,2006
30.44342,-83.90918,10.12,2020
30.47899,-83.77372,24.24,2005
30.42228,-84.09703,22.26,2015
30.23971,-83.98303,27.31,2008
30.47049,-83.89427,16.8,2001
30.34325,-83.91886,17.19,2004
30.45257,-84.04881,18.92,2008
30.4263,-83.90423,21.39,2016
30.38974,-83.78384,21.17,2003
30.36592,-83.96343,18.41,2021
30.50171,-83.87058,14.61,2007
30.32005,-83.69636,18.92,2012
30.46747,-84.12382,8.1,2019
30.60217,-83.90407,11.68,2018
30.2113,-83.90245,22.99,2018
30.5326,-83.89906,14.48,2007
30.26888,-83.85158,10.45,2020
30.32838,-83.89027,14.96,2002
30.41355,-83.8533,19.54,2001
30.49363,-83.92437,13.75,2014
30.5169,-84.01418,6.28,2005
30.53158,-83.87593,18.97,2008
30.49571,-83.93336,26.43,2001
30.58836,-84.13833,22.42,2014
30.39115,-83.87225,14.08,2000
30.4707,-83.82382,14.88,2000
30.42751,-83.87892,23.4,2017
30.49675,-83.87572,18.6,2002
30.58223,-83.7838,25.32,2004
30.40499,-83.81474,23.65,2015
30.43882,-83.88516,11.89,2001
30.4966,-83.91423,25.07,2017
30.45312,-83.88769,22.21,2003
30.44069,-83.70595,19.97,2006
30.46964,-84.06625,19.84,2010
30.41881,-84.11642,21.27,2011
30.40864,-83.88949,19.13,2001
30.39476,-83.93221,18.14,2020
30.4859,-83.82406,21.2,2020
30.42244,-83.88918,19.57,2011
30.26973,-84.00143,21.1,2002
30.62171,-83.89733,16.89,2004
30.44908,-83.98089,15.97,2018
30.53142,-83.90097,19.26,2021
30.47468,-83.89,20.63,2022
30.41937,-83.98356,21.67,2004
30.37516,-83.87088,16.32,2000
30.34948,-83.98123,24.55,2008
30.53699,-83.89985,20.41,2012
30.50857,-83.72928,19.16,2016
30.39044,-83.93951,25.13,2022
30.31013,-83.87121,22.9,2019
30.4378,-83.96539,28.33,2021
30.1962,-84.03948,26.32,2021
30.34412,-83.85218,15.91,2000
30.25472,-83.96314,17.01,2008
30.48118,-83.85447,12.85,2013
30.35717,-84.01187,20.48,2002
30.41556,-83.81424,24.55,2003
30.60989,-83.8376,18.1,2014
30.59452,-83.82495,21.21,2012
30.50602,-83.8782,21.94,2022
30.54383,-83.81154,22.77,2009
30.50519,-84.00853,20.58,2013
30.41061,-83.95388,10.3,2002
30.44983,-83.81255,25.7,2014
30.48518,-84.06308,26.07,2018
30.43991,-83.77669,22.88,2007
30.49982,-83.75504,20.01,2009
30.34484,-83.85894,23.47,2010
30.43341,-84.0066,15.75,2010
30.30952,-83.91624,25.16,2015
30.44925,-83.7974,18.06,2012
30.48691,-84.00655,20.56,2019
30.36141,-83.79153,16.85,2004
30.32675,-83.9214,17.68,2000
30.48669,-84.01754,25.8,2018
30.44849,-84.0416,32.82,2010
30.419,-84.00853,11.97,2001
30.38258,-83.78958,14.9,2006
30.43585,-83.8576,17.24,2000
30.38872,-83.87353,24.3,2013
30.49593,-83.86833,24.56,2006
30.41327,-83.92221,18.42,2005
30.61715,-83.83455,16.7,2015
30.27185,-83.95904,22.21,2011
30.51214,-83.88624,21.84,2003
30.46469,-83.97678,21.37,2018
30.40617,-83.96251,19.87,2001
30.52862,-83.84909,24.22,2003
30.41349,-83.83535,13.86,2011
30.40457,-83.89609,18.38,2004
30.3761,-83.92022,23.73,2003
30.20656,-83.93753,13.44,2017
30.45894,-84.05534,22.97,2017
30.5734,-83.97643,14.73,2011
30.41809,-83.68794,16.42,2003
30.32725,-83.79182,21.83,2014
30.55792,-83.95496,17.47,2021
30.42878,-83.81257,18.2,2010
30.50454,-84.05201,16.73,2012
30.40017,-83.94508,5.71,2004
30.55674,-83.95955,15.38,2013
30.53641,-83.83875,14.0,2020
30.34398,-83.74732,14.13,2021
30.38155,-83.76226,15.77,2010
30.54545,-83.80129,18.25,2011
30.62245,-83.81193,15.0,2003
30.32032,-83.90266,17.19,2015
30.37367,-83.96469,20.81,2006
30.4481,-83.93814,14.09,2001
30.42839,-83.89253,18.85,2020
30.47627,-84.04619,14.69,2004
30.38481,-83.86103,27.58,2017
30.42874,-83.80353,9.28,2003
30.44815,-83.9018,18.91,2014
30.50455,-83.95508,23.61,2011
30.42751,-83.96568,14.83,2009
30.38673,-83.90565,18.78,2012
30.32624,-83.9392,31.13,2011
30.44334,-83.89734,15.95,2004
30.42595,-83.92604,18.01,2001
30.26386,-84.03582,13.35,2009
30.38496,-83.74526,15.42,2019
30.52019,-83.96535,27.02,2002
30.42215,-84.00135,14.82,2020
30.37411,-83.86587,23.63,2021
30.40117,-83.95396,19.99,2007
30.50644,-83.88154,22.24,2006
30.41158,-83.93303,12.77,2005
30.14889,-83.99057,23.96,2014
30.35671,-83.70262,22.15,2006
30.22522,-83.83897,26.4,2019
30.54886,-83.80575,17.85,2018
30.38547,-83.91796,23.42,2002
30.45798,-83.76937,14.73,2004
30.39834,-83.88859,19.66,2010
30.38669,-84.0308,21.71,2000
30.42474,-83.72104,19.63,2013
30.35256,-83.88929,20.71,2015
30.41821,-83.83196,22.8,2017
30.3988,-83.97037,16.99,2004
30.35988,-83.99531,11.14,2020
30.47308,-83.85705,16.8,2019
30.52475,-83.80906,17.44,2011
30.66204,-84.00954,22.66,2014
30.41196,-83.75631,19.43,2015
30.55703,-83.99017,18.96,2001
30.52422,-84.00993,20.64,2014
30.32838,-83.58346,17.74,2013
30.48868,-83.47047,15.18,2006
30.51566,-83.57576,20.78,2004
30.35549,-83.58625,17.17,2003
30.38618,-83.53231,23.4,2020
30.38127,-83.56961,19.97,2013
30.47653,-83.4609,17.49,2012
30.46491,-83.66843,21.62,2016
30.35962,-83.30738,7.01,2002
30.53983,-83.32965,16.62,2016
30.31387,-83.62955,22.43,2019
30.53116,-83.46128,20.53,2019
30.36855,-83.31948,14.52,2010
30.6177,-83.49957,19.1,2013
30.58627,-83.4068,21.6,2006
30.57848,-83.41662,22.92,2022
30.43289,-83.39368,30.98,2022
30.64269,-83.46206,15.52,2022
30.59961,-83.45706,15.05,2009
30.15873,-83.47691,18.01,2022
30.4507,-83.33171,18.14,2004
30.49933,-83.52678,14.51,2006
30.54737,-83.29465,17.66,2016
30.46412,-83.48223,16.33,2013
30.65782,-83.55678,23.59,2002
30.39885,-83.56817,12.76,2016
30.40573,-83.53104,18.16,2022
30.59863,-83.53075,18.7,2006
30.6228,-83.55384,22.33,2006
30.5498,-83.54212,21.55,2021
30.42049,-83.45432,19.51,2000
30.46146,-83.54212,25.94,2009
30.39093,-83.39046,23.19,2001
30.38337,-83.38026,22.04,2003
30.53213,-83.5691,19.23,2000
30.41872,-83.29158,21.14,2017
30.52817,-83.64021,33.82,2014
30.58169,-83.64059,14.4,2016
30.42097,-83.6764,27.37,2022
30.61109,-83.61173,12.89,2006
30.40039,-83.41445,24.13,2021
30.31537,-83.43274,20.66,2021
30.62182,-83.3505,22.46,2002
30.41667,-83.57766,13.51,2010
30.20647,-83.36501,27.5,2020
30.55104,-83.39689,14.53,2008
30.52427,-83.38331,10.9,2007
30.47266,-83.56122,20.14,2013
30.43858,-83.58779,15.71,2001
30.83528,-83.62454,18.61,2003
30.41469,-83.40926,14.98,2010
30.64952,-83.53008,24.74,2017
30.43267,-83.55075,13.86,2016
30.52543,-83.39238,16.07,2005
30.39879,-83.50902,26.08,2003
30.43673,-83.51279,16.76,2011
30.56852,-83.73812,21.0,2007
30.54235,-83.3612,18.44,2001
30.6444,-83.52963,20.03,2004
30.35342,-83.45766,21.41,2001
30.51006,-83.36469,19.29,2008
30.45535,-83.43401,30.64,2022
30.35928,-83.37475,25.19,2004
30.20648,-83.50018,21.95,2007
30.38996,-83.45546,12.48,2012
30.5639,-83.58247,22.76,2008
30.2518,-83.34508,14.19,2010
30.49818,-83.72635,19.27,2020
30.34397,-83.53197,14.92,2009
30.49418,-83.38795,21.11,2008
30.4211,-83.30343,19.4,2005
30.43284,-83.56018,19.93,2007
30.56157,-83.49916,18.82,2009
30.54718,-83.31151,22.96,2006
30.47247,-83.49428,19.79,2003
30.48877,-83.64637,15.88,2018
30.5273,-83.52458,22.8,2016
30.61241,-83.28194,13.07,2019
30.38369,-83.5478,21.58,2011
30.48559,-83.35557,18.68,2010
30.53532,-83.40205,18.02,2017
30.4174,-83.47815,11.56,2020
30.42909,-83.41602,15.38,2016
30.39264,-83.49846,22.51,2006
30.37337,-83.62323,21.18,2002
30.44895,-83.34844,19.43,2013
30.46329,-83.57541,13.1,2006
30.57113,-83.52558,15.08,2016
30.47491,-83.47074,18.3,2010
30.40974,-83.51198,20.4,2003
30.54312,-83.3804,15.72,2019
30.58985,-83.54538,19.74,2007
30.3936,-83.55031,16.55,2020
30.46005,-83.55111,20.38,2020
30.43545,-83.51427,25.92,2022
30.35386,-83.36543,18.05,2010
30.40344,-83.45006,22.52,2020
30.54524,-83.51855,29.99,2012
30.42152,-83.46506,16.98,2020
30.4413,-83.51391,23.05,2014
30.42965,-83.44051,10.43,2021
30.41031,-83.50472,21.74,2005
30.37894,-83.45182,25.49,2014
30.34628,-83.48172,17.36,2020
30.47452,-83.40016,11.97,2005
30.29082,-83.56112,9.09,2002
30.58757,-83.46269,18.71,2016
30.56598,-83.64731,25.49,2016
30.44406,-83.4684,26.37,2019
30.4469,-83.44229,13.15,2010
30.37442,-83.30119,21.76,2010
30.37938,-83.25056,21.71,2005
30.418,-83.43324,26.03,2010
30.25046,-83.43661,21.67,2008
30.33685,-83.31083,28.49,2021
30.6598,-83.51283,18.17,2013
30.65091,-83.42203,27.83,2018
30.60093,-83.50132,12.69,2007
30.50534,-83.64186,29.88,2008
30.37921,-83.55167,21.03,2022
30.54399,-83.32898,17.15,2000
30.44812,-83.30747,22.4,2008
30.71918,-83.28524,15.17,2018
30.34294,-83.65223,17.65,2016
30.6265,-83.46746,19.17,2005
30.49844,-83.47621,20.88,2016
30.46529,-83.31818,22.08,2015
30.45726,-83.36245,11.89,2011
30.41928,-83.54411,11.01,2015
30.65288,-83.54951,23.68,2007
30.55509,-83.36656,29.03,2006
30.56752,-83.5339,15.33,2007
30.6405,-83.61384,25.69,2020
30.45959,-83.61285,26.26,2019
30.30185,-83.41115,20.03,2022
30.48645,-83.54294,16.06,2009
30.28309,-83.39617,22.06,2004
30.46456,-83.38805,23.97,2017
30.56821,-83.38684,28.87,2014
30.32584,-83.60179,19.33,2001
30.42507,-83.48848,10.39,2005
30.44866,-83.53004,14.27,2021
30.33009,-83.51009,14.6,2004
30.47914,-83.26683,14.44,2014
30.47501,-83.44894,15.06,2018
30.43525,-83.40074,27.17,2006
30.44491,-83.43404,18.61,2003
30.56933,-83.53957,19.02,2015
30.43349,-83.40635,23.58,2007
30.41404,-83.49148,20.69,2008
30.42443,-83.59774,23.59,2019
30.36255,-83.42949,23.79,2013
30.55696,-83.44021,22.36,2015
30.6032,-83.32433,15.27,2016
30.38075,-83.31028,25.47,2006
30.41765,-83.61164,21.99,2022
30.43496,-83.54435,18.25,2022
30.45972,-83.38499,13.57,2001
30.54017,-83.53863,17.69,2013
30.26558,-83.55484,11.97,2021
30.3749,-83.53733,22.43,2006
30.59563,-83.6029,14.66,2017
30.52611,-83.469,11.18,2006
30.45096,-83.50187,20.43,2008
30.47498,-83.53226,22.78,2004
30.24207,-83.40521,12.89,2021
30.43493,-83.60832,18.69,2016
30.4556,-83.63741,20.08,2018
30.32114,-83.58377,16.12,2015
30.63352,-83.43579,26.44,2021
30.22165,-83.419,24.1,2002
30.57849,-83.42703,12.04,2009
30.74601,-83.42128,7.33,2011
30.36597,-83.62096,20.25,2007
30.48564,-83.34702,25.19,2007
30.60884,-83.42093,25.76,2015
30.48288,-83.55213,17.73,2009
30.38612,-83.51624,28.79,2001
30.58552,-83.32363,20.54,2007
30.39972,-83.41937,21.73,2010
30.44288,-83.43737,26.68,2020
30.66779,-83.43558,18.64,2019
30.47214,-83.63566,19.85,2021
30.52997,-83.46413,16.77,2021
30.30766,-83.56864,19.81,2010
30.50974,-83.40136,22.12,2016
30.73896,-83.38426,25.0,2000
30.55498,-83.49047,20.73,2008
30.54818,-83.49577,16.91,2007
30.43136,-83.66874,8.2,2013
30.38511,-83.65257,22.58,2016
30.45115,-83.51609,10.63,2005
30.56292,-83.69852,16.59,2018
30.61429,-83.43874,17.47,2022
30.56218,-83.41284,26.58,2011
30.24955,-83.31661,19.13,2007
30.42497,-83.24388,20.49,2004
30.58154,-83.57741,27.39,2017
30.36983,-83.57756,17.02,2003
30.5464,-83.6671,22.36,2006
30.39992,-83.51063,13.42,2013
30.27702,-83.34213,13.58,2012
30.32109,-83.39452,18.32,2015
30.54349,-83.62795,25.14,2007
30.44775,-83.43188,12.06,2021
30.40106,-83.41491,26.4,2018
30.56126,-83.26432,18.37,2000
30.30507,-83.37042,21.04,2008
30.28602,-83.39575,16.17,2009
30.60231,-83.53787,25.79,2016
30.53801,-83.35383,21.84,2007
30.4799,-83.45336,23.27,2008
30.50037,-83.49345,20.44,2020
30.42657,-83.56328,18.54,2004
30.72906,-83.36684,23.19,2010
30.54899,-83.38875,17.31,2014
30.35828,-83.42253,8.69,2000
30.35091,-83.43197,21.65,2022
30.40714,-83.38942,27.66,2014
30.39033,-83.51525,22.59,2012
30.49404,-83.24635,21.27,2021
30.36102,-83.33793,19.86,2009
30.28257,-83.44266,12.22,2015
30.34357,-83.51774,15.79,2003
30.44151,-83.26954,23.34,2017
30.60618,-83.41866,14.85,2022
30.48723,-83.48903,26.32,2008
30.45813,-83.56775,17.75,2002
30.36266,-83.38549,25.22,2014
30.42264,-83.22851,24.19,2013
30.59484,-83.51241,27.02,2013
30.48023,-83.32265,20.37,2011
30.57422,-83.41354,27.77,2011
30.59563,-83.48511,15.5,2013
30.65494,-83.49519,19.35,2003
30.44001,-83.25531,18.08,2021
30.32192,-83.37467,19.78,2016
30.32012,-83.5496,19.0,2009
30.57729,-83.50194,27.56,2019
30.4219,-83.49181,18.39,2001
30.57202,-83.39756,22.77,2004
30.51768,-83.5205,28.32,2018
30.35912,-83.54675,16.04,2009
30.40115,-83.58823,19.91,2016
30.53622,-83.50093,24.68,2022
30.5469,-83.45549,21.41,2022
30.53724,-83.73518,20.68,2006
30.45151,-83.48791,23.37,2019
30.44473,-83.42736,16.33,2017
30.50138,-83.65126,25.51,2013
30.45311,-83.55149,17.65,2010
