latitude,longitude,county
28.5411,-82.48717,Hernando
28.66893,-82.60259,Hernando
28.61351,-82.54669,Hernando
28.59367,-82.4784,Hernando
28.49427,-82.42221,Hernando
28.48181,-82.60677,Hernando
28.50155,-82.61182,Hernando
28.57757,-82.53356,Hernando
28.40707,-82.41592,Hernando
28.60862,-82.48233,Hernando
28.52463,-82.34949,Hernando
28.52719,-82.42877,Hernando
28.42267,-82.39253,Hernando
28.5427,-82.39729,Hernando
28.52695,-82.55111,Hernando
28.41456,-82.48496,Hernando
28.50441,-82.61696,Hernando
28.71136,-82.3359,Hernando
28.31381,-82.71882,Hernando
28.37613,-82.44106,Hernando
28.88424,-82.603,Hernando
28.52161,-82.29872,Hernando
28.50007,-82.32498,Hernando
28.67303,-82.46353,Hernando
28.66673,-82.34675,Hernando
28.39025,-82.48113,Hernando
28.48388,-82.45641,Hernando
28.41314,-82.58057,Hernando
28.56675,-82.46088,Hernando
28.72766,-82.43454,Hernando
28.73331,-82.30145,Hernando
28.69768,-82.88771,Hernando
28.46647,-82.40392,Hernando
28.39989,-82.52387,Hernando
28.6409,-82.45425,Hernando
28.51779,-82.25037,Hernando
28.50892,-82.32553,Hernando
28.55399,-82.448,Hernando
28.51662,-82.56171,Hernando
28.53318,-82.62525,Hernando
28.63395,-82.44632,Hernando
28.50675,-82.36387,Hernando
28.43389,-82.69808,Hernando
28.61099,-82.62667,Hernando
28.39117,-82.44028,Hernando
28.67692,-82.55421,Hernando
28.45204,-82.27774,Hernando
28.38909,-82.3574,Hernando
28.61201,-82.54781,Hernando
28.5435,-82.56406,Hernando
28.4794,-82.47849,Hernando
28.47446,-82.65936,Hernando
28.6462,-82.53312,Hernando
28.65639,-82.47863,Hernando
28.90035,-82.39247,Hernando
28.39709,-82.62603,Hernando
28.45154,-82.51186,Hernando
28.36004,-82.59625,Hernando
28.56183,-82.64913,Hernando
28.54791,-82.43181,Hernando
28.43841,-82.38692,Hernando
28.57029,-82.32771,Hernando
28.64043,-82.48573,Hernando
28.54094,-82.40412,Hernando
28.60571,-82.66483,Hernando
28.67211,-82.52788,Hernando
28.69722,-82.43832,Hernando
28.4814,-82.46003,Hernando
28.7343,-82.5507,Hernando
28.35314,-82.49094,Hernando
28.71239,-82.26783,Hernando
28.68496,-82.71655,Hernando
28.53131,-82.51785,Hernando
28.53865,-82.59249,Hernando
28.52672,-82.60328,Hernando
28.84073,-82.45275,Hernando
28.49738,-82.60998,Hernando
28.6759,-82.3894,Hernando
28.7006,-82.41806,Hernando
28.50331,-82.54808,Hernando
28.46751,-82.50901,Hernando
28.64292,-82.52675,Hernando
28.5944,-82.36889,Hernando
28.50506,-82.3416,Hernando
28.61085,-82.41364,Hernando
28.55686,-82.43902,Hernando
28.45589,-82.56146,Hernando
28.59028,-82.35178,Hernando
28.53211,-82.39924,Hernando
28.53206,-82.55472,Hernando
28.56151,-82.4135,Hernando
28.47666,-82.53187,Hernando
28.50008,-82.43785,Hernando
28.38152,-82.42681,Hernando
28.59165,-82.43515,Hernando
28.49198,-82.42613,Hernando
28.4265,-82.55211,Hernando
28.65668,-82.62076,Hernando
28.48201,-82.52991,Hernando
28.6386,-82.63425,Hernando
28.48873,-82.59133,Hernando
28.76039,-82.49344,Hernando
28.49716,-82.44624,Hernando
28.66455,-82.71083,Hernando
28.42921,-82.43358,Hernando
28.48379,-82.63453,Hernando
28.47422,-82.44105,Hernando
28.59941,-82.22283,Hernando
28.36166,-82.63921,Hernando
28.41386,-82.34228,Hernando
28.45159,-82.64378,Hernando
28.6583,-82.54955,Hernando
28.69495,-82.43402,Hernando
28.47992,-82.35185,Hernando
28.65872,-82.27826,Hernando
28.50995,-82.49854,Hernando
28.73812,-82.3255,Hernando
28.59112,-82.56285,Hernando
28.43328,-82.63315,Hernando
28.44012,-82.48502,Hernando
28.41579,-82.3728,Hernando
28.24799,-82.55695,Hernando
28.4777,-82.38635,Hernando
28.62324,-82.60892,Hernando
28.58768,-82.58637,Hernando
28.59526,-82.6076,Hernando
28.5755,-82.28231,Hernando
28.80686,-82.32851,Hernando
28.43518,-82.5228,Hernando
28.44708,-82.53383,Hernando
28.34851,-82.53627,Hernando
28.69525,-82.18964,Hernando
28.6126,-82.43541,Hernando
28.64143,-82.65125,Hernando
28.45766,-82.36257,Hernando
28.5318,-82.50454,Hernando
28.66336,-82.69072,Hernando
28.70124,-82.55826,Hernando
28.62816,-82.45992,Hernando
28.64814,-82.33993,Hernando
28.43755,-82.35868,Hernando
28.62128,-82.28752,Hernando
28.4961,-82.3163,Hernando
28.64817,-82.51349,Hernando
28.68114,-82.50505,Hernando
28.6705,-82.47214,Hernando
28.57308,-82.45178,Hernando
28.68269,-82.47049,Hernando
28.63026,-82.38744,Hernando
28.45603,-82.3482,Hernando
28.73822,-82.39819,Hernando
28.6091,-82.56307,Hernando
28.71601,-82.6456,Hernando
28.57744,-82.27247,Hernando
28.47663,-82.39472,Hernando
28.47212,-82.38032,Hernando
28.38878,-82.50988,Hernando
28.48283,-82.44771,Hernando
28.35415,-82.27759,Hernando
28.59752,-82.51915,Hernando
28.74017,-82.46288,Hernando
28.59104,-82.42512,Hernando
28.75249,-82.44094,Hernando
28.43081,-82.44918,Hernando
28.6108,-82.46313,Hernando
28.48139,-82.55779,Hernando
28.35467,-82.40178,Hernando
28.45903,-82.53775,Hernando
28.62165,-82.32942,Hernando
28.43469,-82.50251,Hernando
28.51233,-82.39879,Hernando
28.43416,-82.55707,Hernando
28.61082,-82.53299,Hernando
28.43554,-82.46135,Hernando
28.44912,-82.4931,Hernando
28.71534,-82.48138,Hernando
28.54341,-82.51693,Hernando
28.37593,-82.43855,Hernando
28.68305,-82.30723,Hernando
28.90526,-82.49575,Hernando
28.58441,-82.5931,Hernando
28.78409,-82.34002,Hernando
28.67625,-82.38781,Hernando
28.54394,-82.76708,Hernando
28.71126,-82.3792,Hernando
28.59118,-82.56,Hernando
28.66497,-82.42386,Hernando
28.58427,-82.59394,Hernando
28.42424,-82.47082,Hernando
28.54716,-82.58585,Hernando
28.76989,-82.51307,Hernando
28.55209,-82.42853,Hernando
28.73813,-82.55379,Hernando
28.53753,-82.61422,Hernando
28.68691,-82.40844,Hernando
28.57918,-82.42559,Hernando
28.77973,-82.47332,Hernando
28.48935,-82.53005,Hernando
28.68475,-82.38883,Hernando
28.6181,-82.53846,Hernando
28.62613,-82.38729,Hernando
28.57283,-82.47594,Hernando
28.61729,-82.41166,Hernando
28.50193,-82.49776,Hernando
28.35246,-82.38771,Hernando
28.54672,-82.27251,Hernando
28.3441,-82.43948,Hernando
28.63175,-82.54453,Hernando
28.61844,-82.42573,Hernando
28.62407,-82.48823,Hernando
28.17561,-82.45021,Hernando
28.57138,-82.54847,Hernando
28.39964,-82.39672,Hernando
28.60797,-82.26891,Hernando
28.46241,-82.31655,Hernando
28.56207,-82.52005,Hernando
28.62041,-82.35394,Hernando
28.49645,-82.26998,Hernando
28.56228,-82.6092,Hernando
28.42222,-82.33029,Hernando
28.4931,-82.44923,Hernando
28.57282,-82.4736,Hernando
28.6785,-82.51831,Hernando
28.42573,-82.73847,Hernando
28.54566,-82.49195,Hernando
28.70983,-82.5452,Hernando
28.68381,-82.49497,Hernando
28.7682,-82.57782,Hernando
28.51146,-82.37789,Hernando
28.7038,-82.35788,Hernando
28.39845,-82.32832,Hernando
28.55887,-82.657,Hernando
28.49238,-82.50215,Hernando
28.4633,-82.30198,Hernando
28.62496,-82.32213,Hernando
28.4535,-82.66208,Hernando
28.61471,-82.45588,Hernando
28.66445,-82.38012,Hernando
28.57886,-82.36306,Hernando
28.56928,-82.43517,Hernando
28.79939,-82.30395,Hernando
28.43272,-82.65142,Hernando
28.72423,-82.5128,Hernando
28.54407,-82.51907,Hernando
28.59958,-82.51008,Hernando
28.41597,-82.67598,Hernando
28.27058,-82.58756,Hernando
28.70819,-82.57346,Hernando
28.55716,-82.3243,Hernando
28.71898,-82.5274,Hernando
28.64607,-82.50544,Hernando
28.32545,-82.34415,Hernando
28.57333,-82.56612,Hernando
28.58493,-82.41963,Hernando
28.58015,-82.57715,Hernando
28.53886,-82.42303,Hernando
28.65121,-82.48612,Hernando
28.42893,-82.40865,Hernando
28.70967,-82.53206,Hernando
28.62121,-82.33316,Hernando
28.68806,-82.2973,Hernando
28.59429,-82.28967,Hernando
28.72363,-82.56012,Hernando
28.59751,-82.43154,Hernando
28.47717,-82.49983,Hernando
28.31703,-82.37405,Hernando
28.66272,-82.32074,Hernando
28.72319,-82.5332,Hernando
28.54064,-82.27322,Hernando
28.69064,-82.54924,Hernando
28.27439,-82.48769,Hernando
28.43071,-82.45242,Hernando
28.67748,-82.6351,Hernando
28.59325,-82.60711,Hernando
28.07115,-82.72603,Pinellas
27.91659,-82.81039,Pinellas
27.71578,-82.80383,Pinellas
27.80633,-82.63971,Pinellas
27.79164,-82.66632,Pinellas
27.91245,-82.73859,Pinellas
27.68854,-82.77232,Pinellas
27.95475,-82.68863,Pinellas
27.89152,-82.84064,Pinellas
27.8897,-82.71046,Pinellas
27.84257,-82.69665,Pinellas
27.82531,-82.8846,Pinellas
27.83047,-82.78315,Pinellas
27.97386,-82.6746,Pinellas
27.87611,-82.7721,Pinellas
27.92298,-82.61495,Pinellas
27.80554,-82.77921,Pinellas
27.96861,-82.69298,Pinellas
27.84624,-82.64104,Pinellas
27.92247,-82.8026,Pinellas
27.90115,-82.73055,Pinellas
28.00726,-82.68323,Pinellas
27.91723,-82.71974,Pinellas
27.92011,-82.83696,Pinellas
27.76801,-82.70002,Pinellas
27.91078,-82.76107,Pinellas
27.72615,-82.81376,Pinellas
27.92141,-82.72023,Pinellas
27.83062,-82.80153,Pinellas
27.90052,-82.74162,Pinellas
27.86773,-82.76884,Pinellas
27.89157,-82.70823,Pinellas
27.83177,-82.60197,Pinellas
27.83466,-82.71719,Pinellas
27.76053,-82.80692,Pinellas
27.95088,-82.67407,Pinellas
27.89653,-82.78179,Pinellas
27.90723,-82.80646,Pinellas
27.96239,-82.93243,Pinellas
27.85035,-82.79139,Pinellas
27.97971,-82.74524,Pinellas
27.97528,-82.61869,Pinellas
27.91502,-82.85612,Pinellas
27.82195,-82.76844,Pinellas
27.91084,-82.70077,Pinellas
27.77762,-82.66959,Pinellas
27.80187,-82.75725,Pinellas
27.89982,-82.73999,Pinellas
28.0008,-82.64227,Pinellas
27.77843,-82.81668,Pinellas
27.96853,-82.72128,Pinellas
27.92838,-82.72807,Pinellas
27.97475,-82.67058,Pinellas
27.94056,-82.78211,Pinellas
27.92677,-82.85399,Pinellas
27.86146,-82.77893,Pinellas
27.82019,-82.80213,Pinellas
27.72541,-82.63464,Pinellas
27.86362,-82.74365,Pinellas
27.91859,-82.64798,Pinellas
27.98294,-82.76323,Pinellas
27.89447,-82.79971,Pinellas
27.93643,-82.72838,Pinellas
27.95,-82.6663,Pinellas
27.94019,-82.68872,Pinellas
27.8867,-82.82569,Pinellas
27.90534,-82.60038,Pinellas
27.84659,-82.78216,Pinellas
27.92759,-82.60108,Pinellas
27.79984,-82.91602,Pinellas
27.83266,-82.72232,Pinellas
27.869,-82.75004,Pinellas
27.84129,-82.77981,Pinellas
27.81631,-82.70228,Pinellas
27.92408,-82.85207,Pinellas
28.00181,-82.696,Pinellas
27.92266,-82.75178,Pinellas
27.89962,-82.81652,Pinellas
28.00192,-82.62105,Pinellas
27.86156,-82.83154,Pinellas
27.85645,-82.68447,Pinellas
27.84968,-82.79126,Pinellas
27.89239,-82.79728,Pinellas
27.98281,-82.6572,Pinellas
27.93111,-82.78451,Pinellas
27.89593,-82.64458,Pinellas
27.71883,-82.71416,Pinellas
27.98828,-82.59051,Pinellas
27.80681,-82.70873,Pinellas
27.96041,-82.63715,Pinellas
27.73835,-82.88474,Pinellas
27.89188,-82.69163,Pinellas
27.87041,-82.75525,Pinellas
27.97841,-82.61623,Pinellas
27.8344,-82.71786,Pinellas
27.79092,-82.59637,Pinellas
27.77187,-82.8124,Pinellas
27.81148,-82.81073,Pinellas
27.97837,-82.55123,Pinellas
27.90007,-82.75588,Pinellas
27.93557,-82.79984,Pinellas
27.98301,-82.73281,Pinellas
27.91238,-82.78323,Pinellas
27.86426,-82.85471,Pinellas
27.88144,-82.66145,Pinellas
27.73743,-82.80776,Pinellas
27.84334,-82.75384,Pinellas
27.87305,-82.73347,Pinellas
27.90185,-82.73273,Pinellas
27.75049,-82.70584,Pinellas
27.97266,-82.71013,Pinellas
27.74344,-82.71211,Pinellas
27.9166,-82.80617,Pinellas
27.88587,-82.63171,Pinellas
28.00454,-82.72026,Pinellas
27.91907,-82.74271,Pinellas
27.84844,-82.62335,Pinellas
27.95411,-82.68249,Pinellas
27.83946,-82.61702,Pinellas
27.96012,-82.82946,Pinellas
27.96382,-82.71704,Pinellas
27.90144,-82.88531,Pinellas
27.76734,-82.65381,Pinellas
27.82094,-82.66744,Pinellas
27.77781,-82.84359,Pinellas
28.02713,-82.65998,Pinellas
27.87012,-82.71277,Pinellas
27.82544,-82.70259,Pinellas
27.97082,-82.76199,Pinellas
27.91739,-82.8603,Pinellas
28.01872,-82.65265,Pinellas
27.87769,-82.75575,Pinellas
27.98865,-82.76887,Pinellas
27.90847,-82.75417,Pinellas
27.80895,-82.65001,Pinellas
27.84826,-82.69426,Pinellas
27.85326,-82.74035,Pinellas
27.86683,-82.78042,Pinellas
27.93647,-82.73668,Pinellas
27.94643,-82.67249,Pinellas
27.97412,-82.76785,Pinellas
27.93111,-82.74343,Pinellas
27.87828,-82.78501,Pinellas
27.84347,-82.68148,Pinellas
27.85367,-82.78617,Pinellas
27.94532,-82.70253,Pinellas
27.78617,-82.72186,Pinellas
27.96687,-82.64559,Pinellas
27.83864,-82.81553,Pinellas
27.85185,-82.62651,Pinellas
27.93727,-82.90661,Pinellas
27.94612,-82.90077,Pinellas
28.02881,-82.66491,Pinellas
27.84962,-82.72176,Pinellas
27.9309,-82.76799,Pinellas
27.91569,-82.73997,Pinellas
27.86069,-82.61257,Pinellas
27.72302,-82.72638,Pinellas
27.77273,-82.74402,Pinellas
27.82548,-82.53394,Pinellas
27.8404,-82.74055,Pinellas
27.83238,-82.66152,Pinellas
27.84072,-82.78043,Pinellas
28.02402,-82.66987,Pinellas
27.90071,-82.54425,Pinellas
27.83126,-82.79257,Pinellas
27.8189,-82.63736,Pinellas
27.83235,-82.63835,Pinellas
27.83154,-82.86973,Pinellas
27.81828,-82.70789,Pinellas
27.97181,-82.6298,Pinellas
27.90821,-82.67733,Pinellas
27.67638,-82.70977,Pinellas
27.88297,-82.75379,Pinellas
27.82873,-82.66226,Pinellas
27.96772,-82.57873,Pinellas
27.865,-82.7913,Pinellas
28.02516,-82.75467,Pinellas
27.83991,-82.83681,Pinellas
27.91235,-82.68336,Pinellas
27.94496,-82.71282,Pinellas
27.9219,-82.68732,Pinellas
27.91961,-82.63926,Pinellas
27.94564,-82.71546,Pinellas
27.83863,-82.66817,Pinellas
27.83556,-82.74137,Pinellas
27.82485,-82.56576,Pinellas
27.80522,-82.67888,Pinellas
27.93207,-82.66253,Pinellas
27.87695,-82.72354,Pinellas
27.86484,-82.93929,Pinellas
27.82115,-82.62497,Pinellas
27.81715,-82.7196,Pinellas
28.08309,-82.80455,Pinellas
27.84114,-82.74941,Pinellas
27.72612,-82.79686,Pinellas
27.76999,-82.68812,Pinellas
27.86097,-82.8942,Pinellas
27.94238,-82.65515,Pinellas
27.85215,-82.6571,Pinellas
27.92523,-82.80041,Pinellas
27.90166,-82.71578,Pinellas
27.81569,-82.80905,Pinellas
27.91141,-82.55238,Pinellas
27.87713,-82.71381,Pinellas
27.79881,-82.74999,Pinellas
27.86442,-82.75901,Pinellas
27.8295,-82.73375,Pinellas
27.83665,-82.63441,Pinellas
28.03784,-82.78862,Pinellas
27.852,-82.69661,Pinellas
27.9249,-82.78879,Pinellas
27.83605,-82.68483,Pinellas
27.75385,-82.55944,Pinellas
27.90321,-82.75342,Pinellas
27.86842,-82.81265,Pinellas
28.01879,-82.73646,Pinellas
27.8465,-82.59471,Pinellas
27.95946,-82.74497,Pinellas
27.91359,-82.75558,Pinellas
27.85211,-82.74701,Pinellas
27.9029,-82.64569,Pinellas
28.03227,-82.89729,Pinellas
28.05882,-82.65112,Pinellas
27.88127,-82.76311,Pinellas
27.73616,-82.63803,Pinellas
27.79572,-82.67981,Pinellas
27.84807,-82.85518,Pinellas
27.91222,-82.69255,Pinellas
27.80794,-82.66383,Pinellas
28.01902,-82.69222,Pinellas
27.91322,-82.7865,Pinellas
27.79997,-82.76127,Pinellas
27.88531,-82.7291,Pinellas
27.86469,-82.53814,Pinellas
27.92398,-82.80518,Pinellas
27.78756,-82.86387,Pinellas
27.80227,-82.68544,Pinellas
27.85804,-82.78335,Pinellas
27.9254,-82.68771,Pinellas
27.9086,-82.73102,Pinellas
27.87717,-82.83153,Pinellas
27.73792,-82.79209,Pinellas
27.81927,-82.79306,Pinellas
27.86666,-82.7665,Pinellas
27.77955,-82.73792,Pinellas
27.90587,-82.76793,Pinellas
27.94307,-82.70571,Pinellas
27.90999,-82.75876,Pinellas
27.91184,-82.67745,Pinellas
27.73145,-82.64774,Pinellas
27.84064,-82.6799,Pinellas
27.70241,-82.76343,Pinellas
27.74918,-82.74143,Pinellas
27.89397,-82.69866,Pinellas
27.88159,-82.82644,Pinellas
27.98031,-82.83359,Pinellas
27.8541,-82.78981,Pinellas
27.8336,-82.83804,Pinellas
27.96359,-82.67255,Pinellas
27.88552,-82.74111,Pinellas
27.80608,-82.73848,Pinellas
27.81008,-82.72335,Pinellas
27.91032,-82.74903,Pinellas
27.91072,-82.68506,Pinellas
27.94196,-82.57794,Pinellas
27.77007,-82.82501,Pinellas
27.78633,-82.74523,Pinellas
27.75723,-82.77084,Pinellas
27.94453,-82.67385,Pinellas
28.00624,-82.66427,Pinellas
27.958,-82.77073,Pinellas
27.85243,-82.66233,Pinellas
27.94611,-82.87756,Pinellas
27.77308,-82.80529,Pinellas
27.81378,-82.62856,Pinellas
28.01906,-82.7046,Pinellas
27.90623,-82.58047,Pinellas
27.91455,-82.68695,Pinellas
27.9087,-82.70118,Pinellas
27.98388,-82.67407,Pinellas
27.88657,-82.76027,Pinellas
27.90002,-82.85803,Pinellas
27.91548,-82.72029,Pinellas
27.9047,-82.81907,Pinellas
27.91609,-82.7159,Pinellas
27.87946,-82.7015,Pinellas
27.81612,-82.84214,Pinellas
27.91497,-82.89953,Pinellas
27.92582,-82.5708,Pinellas
27.90855,-82.66427,Pinellas
28.00533,-82.6496,Pinellas
28.05533,-82.79708,Pinellas
27.85373,-82.69278,Pinellas
27.75565,-82.7305,Pinellas
27.88514,-82.63006,Pinellas
27.96218,-82.671,Pinellas
27.93365,-82.72527,Pinellas
27.9025,-82.67152,Pinellas
27.9579,-82.78537,Pinellas
27.91462,-82.7358,Pinellas
27.90045,-82.64111,Pinellas
27.8607,-82.80099,Pinellas
27.80985,-82.77413,Pinellas
27.92693,-82.74276,Pinellas
27.83395,-82.6705,Pinellas
27.89232,-82.67606,Pinellas
28.04886,-82.58514,Pinellas
27.90655,-82.7039,Pinellas
27.96575,-82.6316,Pinellas
27.85242,-82.82433,Pinellas
27.94645,-82.71267,Pinellas
27.92698,-82.6882,Pinellas
27.82622,-82.76927,Pinellas
27.96249,-82.74244,Pinellas
27.81982,-82.7512,Pinellas
27.91062,-82.76929,Pinellas
28.01378,-82.66745,Pinellas
27.76525,-82.71233,Pinellas
28.00081,-82.47619,Pinellas
27.84375,-82.7281,Pinellas
27.77556,-82.68717,Pinellas
27.91687,-82.70819,Pinellas
27.79651,-82.66984,Pinellas
28.02077,-82.62538,Pinellas
27.90789,-82.73391,Pinellas
27.94917,-82.74086,Pinellas
27.68526,-82.86227,Pinellas
27.98535,-82.62757,Pinellas
27.87034,-82.79146,Pinellas
27.85688,-82.82903,Pinellas
27.86045,-82.59548,Pinellas
27.83183,-82.79117,Pinellas
27.77652,-82.71416,Pinellas
27.80686,-82.67992,Pinellas
27.85624,-82.60054,Pinellas
27.92553,-82.69327,Pinellas
27.77167,-82.72814,Pinellas
27.90339,-82.7036,Pinellas
27.90737,-82.72056,Pinellas
27.79009,-82.91532,Pinellas
27.79405,-82.65193,Pinellas
27.94163,-82.64204,Pinellas
27.90527,-82.71252,Pinellas
27.88133,-82.86153,Pinellas
27.89372,-82.77986,Pinellas
27.8331,-82.8061,Pinellas
27.87483,-82.65953,Pinellas
27.94158,-82.80475,Pinellas
27.89865,-82.73573,Pinellas
27.72514,-82.65761,Pinellas
27.83018,-82.68531,Pinellas
27.81908,-82.6701,Pinellas
27.97613,-82.70987,Pinellas
27.92182,-82.78032,Pinellas
27.85559,-82.81616,Pinellas
27.96106,-82.63865,Pinellas
27.84305,-82.72708,Pinellas
27.82866,-82.8308,Pinellas
27.84037,-82.82218,Pinellas
27.73058,-82.70721,Pinellas
27.80333,-82.73322,Pinellas
27.67535,-82.72317,Pinellas
27.82671,-82.77815,Pinellas
27.94703,-82.73942,Pinellas
27.90303,-82.72588,Pinellas
27.91705,-82.79095,Pinellas
27.8791,-82.74796,Pinellas
27.93459,-82.77439,Pinellas
27.93801,-82.68931,Pinellas
27.83526,-82.67406,Pinellas
27.84926,-82.77928,Pinellas
27.81835,-82.81274,Pinellas
27.90397,-82.74513,Pinellas
27.85636,-82.66423,Pinellas
27.94789,-82.72155,Pinellas
27.73098,-82.69264,Pinellas
27.72917,-82.79873,Pinellas
27.86762,-82.61183,Pinellas
27.68891,-82.84791,Pinellas
27.82491,-82.67678,Pinellas
27.75433,-82.7916,Pinellas
27.97339,-82.6621,Pinellas
27.83319,-82.65194,Pinellas
27.88656,-82.79983,Pinellas
27.82506,-82.77833,Pinellas
27.79694,-82.69467,Pinellas
27.95777,-82.8409,Pinellas
27.93131,-82.81043,Pinellas
27.87441,-82.70663,Pinellas
27.95806,-82.73185,Pinellas
27.89915,-82.60454,Pinellas
28.00437,-82.64891,Pinellas
27.93779,-82.69087,Pinellas
28.00622,-82.67323,Pinellas
27.8278,-82.72182,Pinellas
27.91163,-82.83724,Pinellas
27.8355,-82.59827,Pinellas
27.79245,-82.69074,Pinellas
27.9041,-82.65569,Pinellas
27.82016,-82.78982,Pinellas
27.8841,-82.77843,Pinellas
27.99922,-82.716,Pinellas
27.94569,-82.8067,Pinellas
27.92545,-82.5383,Pinellas
27.87577,-82.81631,Pinellas
27.96768,-82.76653,Pinellas
27.78079,-82.81683,Pinellas
27.789,-82.68975,Pinellas
27.81456,-82.79691,Pinellas
27.85136,-82.69721,Pinellas
27.94854,-82.63507,Pinellas
27.85442,-82.65174,Pinellas
27.81937,-82.59828,Pinellas
27.92775,-82.70954,Pinellas
27.75771,-82.65499,Pinellas
27.84398,-82.77707,Pinellas
27.81679,-82.77668,Pinellas
27.91801,-82.6971,Pinellas
27.884,-82.58576,Pinellas
27.78385,-82.70797,Pinellas
27.77772,-82.6866,Pinellas
27.92415,-82.71955,Pinellas
27.91897,-82.68499,Pinellas
27.91727,-82.83657,Pinellas
27.94756,-82.59534,Pinellas
27.96653,-82.75003,Pinellas
28.03138,-82.71096,Pinellas
27.97027,-82.67743,Pinellas
27.99109,-82.8526,Pinellas
27.81896,-82.68963,Pinellas
27.86159,-82.75799,Pinellas
27.9958,-82.77321,Pinellas
27.90381,-82.70101,Pinellas
27.86257,-82.90815,Pinellas
27.73666,-82.7499,Pinellas
28.04948,-82.78545,Pinellas
27.87818,-82.57,Pinellas
27.88294,-82.69078,Pinellas
27.904,-82.7945,Pinellas
27.81394,-82.76869,Pinellas
27.87942,-82.78649,Pinellas
27.84197,-82.70997,Pinellas
27.97237,-82.54829,Pinellas
27.82523,-82.7081,Pinellas
27.80436,-82.77766,Pinellas
27.74754,-82.59705,Pinellas
27.8472,-82.6561,Pinellas
27.7988,-82.91056,Pinellas
28.01153,-82.8544,Pinellas
27.8004,-82.63739,Pinellas
27.88689,-82.74432,Pinellas
27.98279,-82.75176,Pinellas
27.94167,-82.82522,Pinellas
27.9899,-82.77284,Pinellas
27.89376,-82.78532,Pinellas
27.81736,-82.75155,Pinellas
27.95064,-82.74886,Pinellas
27.89498,-82.76632,Pinellas
27.98194,-82.84281,Pinellas
27.7509,-82.6211,Pinellas
27.71358,-82.59749,Pinellas
27.87884,-82.69653,Pinellas
27.90489,-82.78064,Pinellas
27.91987,-82.57312,Pinellas
27.97394,-82.78485,Pinellas
27.97547,-82.82026,Pinellas
27.86319,-82.71877,Pinellas
27.97577,-82.83666,Pinellas
27.9609,-82.76174,Pinellas
27.75384,-82.65319,Pinellas
27.84794,-82.88427,Pinellas
27.94135,-82.85986,Pinellas
27.8509,-82.81674,Pinellas
27.81757,-82.64615,Pinellas
27.92889,-82.84611,Pinellas
27.86264,-82.72475,Pinellas
27.98445,-82.69453,Pinellas
27.78683,-82.82941,Pinellas
27.93112,-82.6712,Pinellas
29.11088,-82.16331,Marion
29.29408,-82.01223,Marion
28.77604,-82.10478,Marion
29.34587,-82.30488,Marion
29.35366,-82.26589,Marion
29.24832,-82.19958,Marion
28.94351,-82.02355,Marion
29.19313,-81.80892,Marion
29.34722,-82.32206,Marion
29.26412,-81.89808,Marion
29.35002,-81.75303,Marion
29.53228,-82.17658,Marion
29.27406,-81.66378,Marion
29.42089,-82.17063,Marion
28.95841,-82.31679,Marion
29.31825,-82.07775,Marion
29.17976,-82.15565,Marion
29.06804,-81.95826,Marion
29.20545,-81.98888,Marion
28.93985,-81.76468,Marion
29.4045,-81.88335,Marion
28.86952,-81.91306,Marion
28.97346,-81.98919,Marion
29.40186,-81.88318,Marion
29.32983,-81.7543,Marion
29.23726,-82.19323,Marion
29.12291,-82.05681,Marion
29.3484,-82.23536,Marion
29.34452,-82.06405,Marion
29.13413,-82.2141,Marion
29.13221,-82.00962,Marion
29.17788,-81.93552,Marion
28.94409,-82.30251,Marion
29.03891,-81.87697,Marion
29.18705,-82.05382,Marion
29.30765,-81.95172,Marion
29.1219,-82.2955,Marion
29.15085,-82.31222,Marion
29.19893,-82.18647,Marion
29.25743,-82.02764,Marion
29.14995,-81.95527,Marion
29.67808,-82.36442,Marion
29.61041,-82.22051,Marion
28.98652,-82.21861,Marion
29.33109,-82.0244,Marion
29.1077,-82.15566,Marion
29.08466,-81.9624,Marion
29.41706,-82.10212,Marion
29.09791,-82.12207,Marion
28.82925,-82.06897,Marion
29.27318,-82.12092,Marion
29.12672,-81.875,Marion
29.26171,-81.99604,Marion
29.29301,-82.03636,Marion
29.42674,-82.28598,Marion
29.20485,-82.43672,Marion
29.14062,-81.72945,Marion
28.99804,-82.24203,Marion
29.19766,-81.91756,Marion
29.32223,-82.14971,Marion
29.4901,-82.06957,Marion
29.39785,-81.79708,Marion
29.0478,-82.30666,Marion
29.29841,-82.02928,Marion
29.21563,-82.01576,Marion
29.19343,-81.80237,Marion
28.71324,-81.85031,Marion
29.25273,-82.08103,Marion
29.04914,-81.85666,Marion
29.01852,-82.04214,Marion
29.39769,-82.33308,Marion
29.26215,-82.00872,Marion
29.28043,-82.13674,Marion
29.30662,-81.88863,Marion
29.16043,-81.71624,Marion
29.02249,-82.17197,Marion
29.40843,-82.09575,Marion
29.05541,-82.13368,Marion
29.45991,-81.92901,Marion
29.05715,-82.36909,Marion
29.45622,-82.01948,Marion
29.14027,-82.20975,Marion
28.86805,-82.27803,Marion
29.25955,-82.14146,Marion
29.48151,-81.90837,Marion
29.11229,-82.21299,Marion
29.42288,-82.12156,Marion
29.64619,-82.04408,Marion
28.98478,-82.39672,Marion
29.08864,-81.82151,Marion
29.16922,-82.47253,Marion
29.10686,-82.10787,Marion
29.43603,-81.98862,Marion
29.18525,-82.01001,Marion
29.577,-81.88526,Marion
29.08766,-81.94711,Marion
29.39677,-81.67564,Marion
